voltage_V,electric_field_V_per_m,energy_density_J_per_m3,F_electrostatic_N,F_EHD_air_N,F_residual_chi_0_N,F_total_air_chi_0_N,F_residual_chi_1e-06_N,F_total_air_chi_1e-06_N,F_residual_chi_1e-05_N,F_total_air_chi_1e-05_N,F_residual_chi_0.0001_N,F_total_air_chi_0.0001_N
19866.558528428093,993327.9264214047,4.368215194923724,0.00021841075974618617,0.0007893602955269181,0.0,0.0010077710552731042,1.092053798730931e-08,0.0010077819758110916,1.0920537987309311e-07,0.0010078802606529773,1.092053798730931e-06,0.0010088631090718351
19966.889632107024,998344.4816053512,4.412447771217754,0.00022062238856088766,0.0007973533631614859,0.0,0.0010179757517223735,1.1031119428044384e-08,0.0010179867828418016,1.1031119428044385e-07,0.001018086062916654,1.1031119428044384e-06,0.001019078863665178
20067.22073578595,1003361.0367892976,4.456903170460991,0.00022284515852304953,0.0008053866961175154,0.0,0.0010282318546405648,1.1142257926152476e-08,0.001028242996898491,1.1142257926152478e-07,0.0010283432772198262,1.1142257926152477e-06,0.00102934608043318
20167.551839464883,1008377.5919732441,4.5015813926534385,0.00022507906963267193,0.0008134602943950068,0.0,0.0010385393640276787,1.1253953481633595e-08,0.0010385506179811602,1.1253953481633597e-07,0.001038651903562495,1.1253953481633597e-06,0.001039664759375842
20267.882943143813,1013394.1471571906,4.546482437795095,0.00022732412188975474,0.0008215741579939599,0.0,0.0010488982798837147,1.1366206094487738e-08,0.0010489096460898093,1.136620609448774e-07,0.0010490119419446595,1.1366206094487739e-06,0.0010500349004931634
20368.21404682274,1018410.702341137,4.591606305885959,0.00022958031529429792,0.0008297282869143745,0.0,0.0010593086022086724,1.1479015764714897e-08,0.001059320081224437,1.1479015764714899e-07,0.0010594233923663194,1.1479015764714897e-06,0.0010604565037851438
20468.54515050167,1023427.2575250836,4.636952996926034,0.0002318476498463017,0.0008379226811562509,0.0,0.0010697703310025527,1.1592382492315085e-08,0.001069781923385045,1.1592382492315087e-07,0.0010698862548274759,1.1592382492315087e-06,0.0010709295692517841
20568.876254180603,1028443.8127090301,4.682522510915316,0.0002341261255457658,0.0008461573407195893,0.0,0.0010802834662653551,1.170630627728829e-08,0.0010802951725716323,1.1706306277288292e-07,0.001080400529328128,1.1706306277288292e-06,0.001081454096893084
20669.20735785953,1033460.3678929765,4.728314847853806,0.0002364157423926903,0.0008544322656043891,0.0,0.0010908480079970793,1.1820787119634515e-08,0.0010908598287841988,1.1820787119634517e-07,0.0010909662158682756,1.1820787119634515e-06,0.0010920300867090429
20769.53846153846,1038476.923076923,4.774330007741506,0.00023871650038707532,0.0008627474558106508,0.0,0.001101463956197726,1.1935825019353765e-08,0.0011014758920227454,1.1935825019353767e-07,0.0011015833144479195,1.1935825019353766e-06,0.0011026575386996614
20869.869565217392,1043493.4782608696,4.820567990578416,0.00024102839952892084,0.0008711029113383743,0.0,0.0011121313108672952,1.205141997644604e-08,0.0011121433622872717,1.2051419976446041e-07,0.0011122518250670597,1.2051419976446042e-06,0.0011133364528649397
20970.20066889632,1048510.0334448159,4.867028796364532,0.0002433514398182266,0.0008794986321875592,0.0,0.0011228500720057858,1.2167571990911331e-08,0.0011228622395777767,1.216757199091133e-07,0.001122971747725695,1.2167571990911331e-06,0.0011240668292048768
21070.53177257525,1053526.5886287624,4.913712425099858,0.0002456856212549929,0.0008879346183582063,0.0,0.0011336202396131992,1.2284281062749645e-08,0.001133632523894262,1.2284281062749647e-07,0.0011337430824238267,1.2284281062749645e-06,0.001134848667719474
21170.86287625418,1058543.143812709,4.960618876784395,0.0002480309438392197,0.000896410869850315,0.0,0.0011444418136895348,1.2401547191960986e-08,0.0011444542152367267,1.2401547191960986e-07,0.0011445658291614543,1.2401547191960987e-06,0.0011456819684087308
21271.19397993311,1063559.6989966554,5.007748151418137,0.00025038740757090685,0.000904927386663885,0.0,0.0011553147942347918,1.2519370378545342e-08,0.0011553273136051703,1.2519370378545345e-07,0.0011554399879385774,1.2519370378545343e-06,0.0011565667312726463
21371.52508361204,1068576.254180602,5.05510024900109,0.0002527550124500545,0.0009134841687989171,0.0,0.0011662391812489717,1.2637750622502726e-08,0.0011662518189995941,1.2637750622502728e-07,0.0011663655587551968,1.2637750622502727e-06,0.001167502956311222
21471.85618729097,1073592.8093645484,5.102675169533251,0.0002551337584766626,0.000922081216255411,0.0,0.0011772149747320735,1.2756687923833126e-08,0.0011772277314199974,1.2756687923833128e-07,0.0011773425416113118,1.2756687923833127e-06,0.0011784906435244567
21572.187290969898,1078609.3645484948,5.15047291301462,0.000257523645650731,0.0009307185290333664,0.0,0.0011882421746840974,1.287618228253655e-08,0.00118825505086638,1.2876182282536551e-07,0.0011883709365069228,1.2876182282536553e-06,0.0011895297929123512
21672.51839464883,1083625.9197324414,5.1984934794452,0.00025992467397226,0.0009393961071327837,0.0,0.0011993207811050437,1.2996233698613001e-08,0.0011993337773387423,1.2996233698613003e-07,0.0011994507434420299,1.2996233698613003e-06,0.001200620404474905
21772.84949832776,1088642.474916388,5.246736868824989,0.00026233684344124946,0.0009481139505536628,0.0,0.0012104507939949122,1.3116842172062473e-08,0.0012104639108370843,1.3116842172062476e-07,0.0012105819624166328,1.3116842172062473e-06,0.0012117624782121185
21873.180602006687,1093659.0301003344,5.295203081153984,0.0002647601540576992,0.0009568720592960032,0.0,0.0012216322133537024,1.3238007702884961e-08,0.0012216454513614052,1.3238007702884964e-07,0.0012217645934307312,1.3238007702884962e-06,0.001222956014123991
21973.511705685618,1098675.5852842808,5.343892116432189,0.00026719460582160946,0.0009656704333598057,0.0,0.0012328650391814151,1.3359730291080472e-08,0.0012328783989117062,1.3359730291080475e-07,0.0012329986364843259,1.3359730291080474e-06,0.0012342010122105233
22073.84280936455,1103692.1404682274,5.3928039746596035,0.0002696401987329802,0.00097450907274507,0.0,0.00124414927147805,1.3482009936649009e-08,0.0012441627534879867,1.3482009936649011e-07,0.0012442840915774165,1.3482009936649011e-06,0.0012454974724717149
22174.173913043476,1108708.6956521738,5.441938655836226,0.0002720969327918113,0.0009833879774517958,0.0,0.0012554849102436071,1.3604846639590564e-08,0.0012554985150902468,1.3604846639590566e-07,0.001255620958710003,1.3604846639590565e-06,0.0012568453949075662
22274.505016722407,1113725.2508361202,5.491296159962056,0.0002745648079981028,0.0009923071474799833,0.0,0.0012668719554780861,1.372824039990514e-08,0.001266885683718486,1.372824039990514e-07,0.0012670092378820853,1.3728240399905143e-06,0.0012682447795180766
22374.836120401338,1118741.8060200668,5.540876487037097,0.00027704382435185483,0.0010012665828296327,0.0,0.0012783104071814875,1.385219121759274e-08,0.0012783242593727051,1.3852191217592742e-07,0.0012784489290936635,1.385219121759274e-06,0.0012796956263032469
22475.167224080265,1123758.3612040132,5.590679637061345,0.00027953398185306727,0.0010102662835007436,0.0,0.0012898002653538108,1.3976699092653362e-08,0.0012898142420529033,1.3976699092653363e-07,0.0012899400323447374,1.3976699092653364e-06,0.0012911979352630762
22575.498327759196,1128774.9163879598,5.6407056100348045,0.0002820352805017402,0.0010193062494933164,0.0,0.0013013415299950567,1.410176402508701e-08,0.0013013556317590818,1.4101764025087013e-07,0.0013014825476353076,1.4101764025087013e-06,0.0013027517063975654
22675.829431438127,1133791.4715719062,5.69095440595747,0.0002845477202978735,0.0010283864808073512,0.0,0.0013129342011052247,1.4227386014893674e-08,0.0013129484284912396,1.4227386014893676e-07,0.0013130764749653737,1.4227386014893675e-06,0.001314356939706714
22776.16053511706,1138808.0267558529,5.741426024829346,0.00028707130124146733,0.0010375069774428475,0.0,0.0013245782786843149,1.4353565062073365e-08,0.0013245926322493769,1.4353565062073367e-07,0.0013247218143349357,1.4353565062073368e-06,0.0013260136351905222
22876.491638795986,1143824.5819397992,5.792120466650429,0.0002896060233325215,0.0010466677393998053,0.0,0.0013362737627323268,1.4480301166626074e-08,0.0013362882430334934,1.4480301166626075e-07,0.001336418565743993,1.4480301166626075e-06,0.0013377217928489894
22976.822742474917,1148841.1371237459,5.843037731420724,0.0002921518865710362,0.001055868766678225,0.0,0.0013480206532492612,1.4607594328551809e-08,0.0013480352608435898,1.460759432855181e-07,0.0013481667291925467,1.460759432855181e-06,0.0013494814126821164
23077.153846153848,1153857.6923076923,5.894177819140224,0.00029470889095701116,0.0010651100592781067,0.0,0.0013598189502351179,1.4735444547850559e-08,0.0013598336856796658,1.4735444547850562e-07,0.0013599663046805963,1.473544454785056e-06,0.0013612924946899028
23177.484949832775,1158874.2474916386,5.9455407298089336,0.00029727703649044666,0.0010743916171994496,0.0,0.0013716686536898962,1.4863851824522334e-08,0.0013716835175417207,1.4863851824522335e-07,0.0013718172922081414,1.4863851824522335e-06,0.0013731550388723485
23277.816053511706,1163890.8026755853,5.997126463426853,0.00029985632317134264,0.0010837134404422545,0.0,0.0013835697636135971,1.499281615856713e-08,0.0013835847564297556,1.4992816158567134e-07,0.0013837196917751828,1.4992816158567134e-06,0.001385069045229454
23378.147157190637,1168907.3578595319,6.048935019993982,0.0003024467509996991,0.0010930755290065213,0.0,0.0013955222800062204,1.5122337549984954e-08,0.0013955374023437704,1.5122337549984956e-07,0.0013956735033817203,1.5122337549984955e-06,0.001397034513761219
23478.478260869564,1173923.9130434783,6.100966399510319,0.00030504831997551596,0.0011024778828922493,0.0,0.0014075262028677652,1.5252415998775796e-08,0.001407541455283764,1.5252415998775799e-07,0.001407678727027753,1.52524159987758e-06,0.0014090514444676427
23578.809364548495,1178940.4682274247,6.153220601975863,0.0003076610300987931,0.0011119205020994397,0.0,0.0014195815321982328,1.5383051504939656e-08,0.0014195969152497377,1.538305150493966e-07,0.0014197353627132822,1.538305150493966e-06,0.0014211198373487268
23679.140468227426,1183957.0234113713,6.2056976273906175,0.0003102848813695309,0.0011214033866280915,0.0,0.0014316882679976223,1.5514244068476543e-08,0.0014317037822416908,1.5514244068476545e-07,0.0014318434104383072,1.5514244068476544e-06,0.00143323969240447
23779.471571906353,1188973.5785953177,6.25839747575458,0.000312919873787729,0.0011309265364782047,0.0,0.0014438464102659338,1.5645993689386452e-08,0.0014438620562596232,1.5645993689386452e-07,0.0014440028702028276,1.5645993689386451e-06,0.0014454110096348725
23879.802675585284,1193990.1337792643,6.311320147067753,0.0003155660073533876,0.0011404899516497802,0.0,0.0014560559590031678,1.577830036766938e-08,0.0014560717373035355,1.5778300367669384e-07,0.0014562137420068445,1.5778300367669384e-06,0.0014576337890399348
23980.133779264215,1199006.6889632107,6.364465641330132,0.0003182232820665066,0.0011500936321428173,0.0,0.001468316914209324,1.591116410332533e-08,0.0014683328253734273,1.5911164103325332e-07,0.0014684760258503573,1.591116410332533e-06,0.0014699080306196566
24080.464882943143,1204023.244147157,6.417833958541721,0.00032089169792708604,0.0011597375779573156,0.0,0.0014806292758844015,1.6044584896354298e-08,0.0014806453204692979,1.6044584896354303e-07,0.001480789721733365,1.60445848963543e-06,0.001482233734374037
24180.795986622074,1209039.7993311037,6.47142509870252,0.000323571254935126,0.0011694217890932763,0.0,0.0014929930440284022,1.6178562746756298e-08,0.0014930092225911489,1.6178562746756302e-07,0.0014931548296558698,1.6178562746756301e-06,0.001494610900303078
24281.127090301005,1214056.3545150503,6.525239061812528,0.0003262619530906264,0.0011791462655506987,0.0,0.001505408218641325,1.631309765453132e-08,0.0015054245317389797,1.6313097654531322e-07,0.0015055713496178703,1.631309765453132e-06,0.0015070395284067781
24381.458193979932,1219072.9096989965,6.57927584787174,0.000328963792393587,0.0011889110073295822,0.0,0.0015178747997231692,1.644818961967935e-08,0.001517891247912789,1.644818961967935e-07,0.001518039281619366,1.6448189619679348e-06,0.0015195196186851372
24481.789297658863,1224089.464882943,6.633535456880165,0.0003316767728440083,0.001198716014429928,0.0,0.0015303927872739364,1.6583838642200415e-08,0.0015304093711125785,1.6583838642200415e-07,0.0015305586256603584,1.6583838642200416e-06,0.0015320511711381564
24582.120401337794,1229106.0200668897,6.6880178888378,0.00033440089444188996,0.0012085612868517356,0.0,0.0015429621812936257,1.67200447220945e-08,0.0015429789013383477,1.6720044722094505e-07,0.0015431293817408467,1.6720044722094502e-06,0.001544634185765835
24682.45150501672,1234122.575250836,6.742723143744641,0.000337136157187232,0.0012184468245950042,0.0,0.0015555829817822363,1.6856807859361602e-08,0.0015555998385900955,1.6856807859361606e-07,0.0015557515498608298,1.6856807859361606e-06,0.0015572686625681723
24782.782608695652,1239139.1304347825,6.797651221600691,0.00033988256108003455,0.0012283726276597353,0.0,0.0015682551887397699,1.6994128054001726e-08,0.0015682721828678239,1.699412805400173e-07,0.0015684251300203099,1.6994128054001728e-06,0.00156995460154517
24883.113712374583,1244155.685618729,6.852802122405951,0.0003426401061202975,0.001238338696045928,0.0,0.0015809788021662256,1.7132005306014878e-08,0.0015809959341715315,1.713200530601488e-07,0.0015811501222192858,1.713200530601488e-06,0.001582692002696827
24983.44481605351,1249172.2408026755,6.908175846160418,0.0003454087923080209,0.001248345029753582,0.0,0.001593753822061603,1.7270439615401044e-08,0.0015937710925012184,1.7270439615401046e-07,0.001593926526457757,1.7270439615401045e-06,0.0015954808660231432
25083.77591973244,1254188.795986622,6.963772392864096,0.0003481886196432048,0.0012583916287826982,0.0,0.001606580248425903,1.740943098216024e-08,0.001606597657856885,1.7409430982160243e-07,0.0016067543427357245,1.7409430982160243e-06,0.0016083211915241188
25184.107023411372,1259205.3511705685,7.01959176251698,0.00035097958812584904,0.001268478493133276,0.0,0.001619458081259125,1.754897940629245e-08,0.0016194756302385313,1.7548979406292453e-07,0.001619633571053188,1.7548979406292452e-06,0.0016212129791997542
25284.4381270903,1264221.9063545149,7.075633955119074,0.00035378169775595366,0.0012786056228053153,0.0,0.0016323873205612688,1.7689084887797686e-08,0.0016324050096461567,1.7689084887797688e-07,0.0016325642114101467,1.7689084887797688e-06,0.0016341562290500486
25384.76923076923,1269238.4615384615,7.131898970670378,0.0003565949485335189,0.0012887730177988165,0.0,0.0016453679663323353,1.7829747426675946e-08,0.001645385796079762,1.782974742667595e-07,0.0016455462638066021,1.782974742667595e-06,0.0016471509410750029
25485.10033444816,1274255.0167224081,7.1883868091708925,0.00035941934045854464,0.0012989806781137795,0.0,0.0016584000185723242,1.797096702292723e-08,0.001658417989539347,1.7970967022927232e-07,0.0016585797282425536,1.7970967022927232e-06,0.0016601971152746169
25585.43143812709,1279271.5719063545,7.245097470620611,0.00036225487353103055,0.001309228603750204,0.0,0.0016714834772812346,1.8112743676551525e-08,0.0016715015900249112,1.811274367655153e-07,0.001671664604718,1.8112743676551529e-06,0.0016732947516488897
25685.76254180602,1284288.127090301,7.302030955019539,0.000365101547750977,0.0013195167947080905,0.0,0.0016846183424590675,1.825507738754885e-08,0.001684636597536455,1.825507738754885e-07,0.001684800893232943,1.825507738754885e-06,0.0016864438501978224
25786.09364548495,1289304.6822742475,7.35918726236768,0.000367959363118384,0.0013298452509874386,0.0,0.0016978046141058226,1.8397968155919198e-08,0.0016978230120739785,1.83979681559192e-07,0.0016979885937873818,1.83979681559192e-06,0.0016996444109214145
25886.424749163878,1294321.237458194,7.416566392665025,0.00037082831963325126,0.0013402139725882483,0.0,0.0017110422922214995,1.8541415981662565e-08,0.001711060833637481,1.8541415981662567e-07,0.0017112277063813161,1.8541415981662568e-06,0.0017128964338196657
25986.75585284281,1299337.7926421405,7.474168345911583,0.0003737084172955791,0.00135062295951052,0.0,0.001724331376806099,1.8685420864778956e-08,0.001724350062226964,1.868542086477896e-07,0.0017245182310147468,1.868542086477896e-06,0.001726199918892577
26087.08695652174,1304354.347826087,7.531993122107346,0.0003765996561053673,0.0013610722117542533,0.0,0.0017376718678596206,1.8829982805268368e-08,0.0017376906978424258,1.882998280526837e-07,0.0017378601676876734,1.8829982805268368e-06,0.0017395548661401474
26187.418060200667,1309370.9030100333,7.590040721252318,0.00037950203606261593,0.0013715617293194482,0.0,0.0017510637653820641,1.8975101803130795e-08,0.0017510827404838673,1.8975101803130798e-07,0.0017512535164000954,1.8975101803130796e-06,0.001752961275562377
26287.7491638796,1314387.45819398,7.648311143346502,0.0003824155571673251,0.001382091512206105,0.0,0.0017645070693734302,1.9120777858366253e-08,0.0017645261901512886,1.9120777858366257e-07,0.0017646982771520139,1.9120777858366255e-06,0.0017664191471592667
26388.08026755853,1319404.0133779265,7.7068043883898945,0.00038534021941949475,0.0013926615604142236,0.0,0.0017780017798337184,1.9267010970974735e-08,0.0017780210468446894,1.9267010970974737e-07,0.001778194449943428,1.9267010970974738e-06,0.0017799284809308159
26488.411371237456,1324420.5685618727,7.7655204563824896,0.00038827602281912447,0.0014032718739438036,0.0,0.0017915478967629281,1.9413801140956222e-08,0.001791567310564069,1.9413801140956224e-07,0.0017917420347743377,1.9413801140956226e-06,0.0017934892768770238
26588.742474916387,1329437.1237458193,7.8244593473243,0.00039122296736621495,0.0014139224527948456,0.0,0.0018051454201610606,1.956114836831075e-08,0.001805164981309429,1.9561148368310753e-07,0.0018053410316447437,1.956114836831075e-06,0.0018071015349978917
26689.07357859532,1334453.678929766,7.883621061215318,0.0003941810530607659,0.0014246132969673495,0.0,0.0018187943500281153,1.9709052653038293e-08,0.0018188140590807683,1.9709052653038297e-07,0.0018189914405546458,1.9709052653038294e-06,0.0018207652552934192
26789.404682274246,1339470.2341137123,7.943005598055543,0.00039715027990277715,0.0014353444064613145,0.0,0.0018324946863640917,1.985751399513886e-08,0.0018325145438780868,1.9857513995138862e-07,0.001832693261504043,1.985751399513886e-06,0.0018344804377636056
26889.735785953177,1344486.7892976587,8.002612957844978,0.0004001306478922488,0.0014461157812767416,0.0,0.0018462464291689904,2.0006532394612442e-08,0.001846266435701385,2.0006532394612447e-07,0.0018464464944929365,2.0006532394612447e-06,0.0018482470824084517
26990.066889632108,1349503.3444816053,8.062443140583621,0.00040312215702918106,0.0014569274214136308,0.0,0.0018600495784428118,2.015610785145905e-08,0.0018600697345506631,2.0156107851459055e-07,0.0018602511395213264,2.015610785145905e-06,0.0018620651892279577
27090.397993311035,1354519.8996655517,8.122496146271473,0.00040612480731357363,0.001467779326871981,0.0,0.0018739041341855546,2.0306240365678685e-08,0.0018739244404259202,2.0306240365678686e-07,0.0018741071965892113,2.0306240365678687e-06,0.0018759347582221226
27190.729096989966,1359536.4548494983,8.182771974908535,0.00040913859874542675,0.0014786714976517935,0.0,0.0018878100963972202,2.0456929937271334e-08,0.0018878305533271576,2.0456929937271338e-07,0.001888014665696593,2.045692993727134e-06,0.0018898557893909473
27291.060200668897,1364553.0100334447,8.243270626494803,0.0004121635313247402,0.0014896039337530676,0.0,0.0019017674650778078,2.0608176566237007e-08,0.001901788073254374,2.060817656623701e-07,0.0019019735468434702,2.0608176566237008e-06,0.0019038282827344316
27391.391304347824,1369569.5652173911,8.30399210103028,0.00041519960505151404,0.0015005766351758032,0.0,0.0019157762402273173,2.07599802525757e-08,0.00191579700020757,2.0759980252575703e-07,0.001915983840029843,2.07599802525757e-06,0.0019178522382525748
27491.722408026755,1374586.1204013377,8.36493639851497,0.00041824681992574844,0.0015115896019200009,0.0,0.0019298364218457492,2.0912340996287423e-08,0.0019298573341867454,2.0912340996287427e-07,0.0019300455452557121,2.0912340996287425e-06,0.0019319276559453778
27592.053511705686,1379602.6755852844,8.426103518948867,0.0004213051759474434,0.00152264283398566,0.0,0.0019439480099331034,2.1065258797372166e-08,0.0019439690751919007,2.106525879737217e-07,0.0019441586625210771,2.106525879737217e-06,0.0019460545358128407
27692.384615384613,1384619.2307692308,8.48749346233197,0.0004243746731165985,0.0015337363313727807,0.0,0.001958111004489379,2.1218733655829928e-08,0.001958132223223035,2.1218733655829931e-07,0.0019583231918259376,2.121873365582993e-06,0.001960232877854962
27792.715719063544,1389635.7859531771,8.549106228664282,0.00042745531143321416,0.0015448700940813636,0.0,0.0019723254055145777,2.1372765571660706e-08,0.0019723467782801494,2.137276557166071e-07,0.0019725391331702944,2.137276557166071e-06,0.001974462682071744
27893.046822742475,1394652.3411371238,8.610941817945807,0.00043054709089729033,0.0015560441221114081,0.0,0.0019865912130086986,2.152735454486452e-08,0.0019866127403632434,2.1527354544864523e-07,0.001986806486554147,2.152735454486452e-06,0.001988743948463185
27993.377926421403,1399668.8963210701,8.673000230176537,0.0004336500115088268,0.001567258415462914,0.0,0.002000908426971741,2.1682500575441344e-08,0.0020009301094723164,2.1682500575441347e-07,0.0020011252519774956,2.1682500575441344e-06,0.002003076677029285
28093.709030100334,1404685.4515050165,8.735281465356476,0.00043676407326782374,0.001578512974135882,0.0,0.0020152770474037057,2.183820366339119e-08,0.002015298885607369,2.1838203663391192e-07,0.0020154954294403396,2.183820366339119e-06,0.002017460867770045
28194.040133779265,1409702.0066889632,8.797785523485626,0.00043988927617428125,0.0015898077981303118,0.0,0.002029697074304593,2.1994463808714064e-08,0.0020297190687684017,2.1994463808714064e-07,0.00202991701894268,2.1994463808714065e-06,0.0020318965206854644
28294.371237458192,1414718.5618729095,8.860512404563982,0.0004430256202281991,0.0016011428874462027,0.0,0.002044168507674402,2.215128101140996e-08,0.0020441906589554132,2.215128101140996e-07,0.002044390020484516,2.2151281011409958e-06,0.002046383635775543
28394.702341137123,1419735.1170568562,8.923462108591549,0.0004461731054295775,0.001612518242083556,0.0,0.0020586913475131334,2.2308655271478874e-08,0.002058713656168405,2.2308655271478877e-07,0.002058914434065848,2.2308655271478874e-06,0.0020609222130402814
28495.033444816054,1424751.6722408026,8.986634635568324,0.00044933173177841615,0.001623933862042371,0.0,0.002073265593820787,2.246658658892081e-08,0.002073288060407376,2.2466586588920814e-07,0.0020734902596866766,2.2466586588920813e-06,0.0020755122524796794
28595.36454849498,1429768.227424749,9.050029985494305,0.0004525014992747153,0.001635389747322647,0.0,0.0020878912465973625,2.2625074963735763e-08,0.002087913871672326,2.2625074963735764e-07,0.002088117497347,2.2625074963735763e-06,0.002090153754093736
28695.695652173912,1434784.7826086956,9.1136481583695,0.00045568240791847494,0.0016468858979243855,0.0,0.0021025683058428606,2.278412039592375e-08,0.0021025910899632565,2.2784120395923753e-07,0.0021027961470468197,2.2784120395923753e-06,0.0021048467178824528
28796.026755852843,1439801.3377926422,9.177489154193903,0.0004588744577096952,0.0016584223138475856,0.0,0.002117296771557281,2.2943722885484757e-08,0.0021173197152801666,2.294372288548476e-07,0.0021175262087861357,2.294372288548476e-06,0.0021195911438458294
28896.357859531774,1444817.8929765886,9.241552972967511,0.00046207764864837555,0.0016699989950922475,0.0,0.002132076643740623,2.310388243241878e-08,0.002132099747623055,2.3103882432418784e-07,0.0021323076825649472,2.310388243241878e-06,0.002134387031983865
28996.6889632107,1449834.448160535,9.30583961469033,0.00046529198073451644,0.0016816159416583704,0.0,0.002146907922392887,2.3264599036725825e-08,0.0021469311869919236,2.3264599036725826e-07,0.002147140568383254,2.3264599036725827e-06,0.0021492343822965593
29097.020066889632,1454851.0033444816,9.370349079362358,0.0004685174539681179,0.0016932731535459558,0.0,0.0021617906075140736,2.3425872698405895e-08,0.002161814033386772,2.3425872698405897e-07,0.0021620248662410574,2.3425872698405897e-06,0.002164133194783914
29197.351170568563,1459867.5585284282,9.435081366983596,0.0004717540683491798,0.001704970630755003,0.0,0.0021767246991041826,2.3587703417458987e-08,0.0021767482868076003,2.358770341745899e-07,0.0021769605761383574,2.358770341745899e-06,0.0021790834694459284
29297.68227424749,1464884.1137123746,9.50003647755404,0.000475001823877702,0.0017167083732855112,0.0,0.002191710197163213,2.3750091193885097e-08,0.0021917339472544073,2.3750091193885103e-07,0.002191947698075152,2.37500911938851e-06,0.002194085206282602
29398.01337792642,1469900.668896321,9.565214411073692,0.0004782607205536846,0.0017284863811374816,0.0,0.002206747101691166,2.3913036027684228e-08,0.002206771014727194,2.391303602768423e-07,0.002206986232051443,2.391303602768423e-06,0.0022091384052939345
29498.344481605352,1474917.2240802676,9.630615167542556,0.00048153075837712784,0.0017403046543109139,0.0,0.002221835412688042,2.407653791885639e-08,0.0022218594892259606,2.4076537918856396e-07,0.0022220761780672306,2.4076537918856395e-06,0.0022242430664799273
29598.67558528428,1479933.779264214,9.696238746960628,0.00048481193734803136,0.0017521631928058073,0.0,0.0022369751301538386,2.424059686740157e-08,0.002236999370750706,2.424059686740157e-07,0.002237217536122513,2.424059686740157e-06,0.002239399189840579
29699.00668896321,1484950.3344481606,9.762085149327909,0.0004881042574663954,0.001764061996622163,0.0,0.0022521662540885582,2.440521287331977e-08,0.0022521906593014314,2.4405212873319776e-07,0.0022524103062172914,2.4405212873319776e-06,0.0022546067753758904
29799.33779264214,1489966.889632107,9.828154374644395,0.0004914077187322197,0.0017760010657599805,0.0,0.0022674087844922,2.457038593661099e-08,0.002267433354878137,2.4570385936610993e-07,0.0022676544883515662,2.457038593661099e-06,0.0022698658230858614
29899.66889632107,1494983.4448160534,9.894446422910093,0.0004947223211455046,0.0017879804002192592,0.0,0.0022827027213647637,2.473611605727523e-08,0.002282727457480821,2.4736116057275234e-07,0.0022829500825253366,2.4736116057275234e-06,0.0022851763329704913
30000.0,1500000.0,9.960961294125001,0.0004980480647062501,0.0018,0.0,0.00229804806470625,2.4902403235312502e-08,0.0022980729671094853,2.49024032353125e-07,0.002298297088738603,2.4902403235312503e-06,0.0023005383050297814
